1 | Kazumi Himekawa | Welcome to Pia Carrot!! G.O. ~ Grand Open ~ | female | eroge
1532 | Koume Nagata | Gakuen Toukou Shashin ~Hentai Seiheki no Mezame...~ | female | eroge
1533 | Masami Honjou | Gakuen Toukou Shashin ~Hentai Seiheki no Mezame...~ | male | eroge
1534 | Saya Miyazuka | Gakuen Toukou Shashin ~Hentai Seiheki no Mezame...~ | female | eroge
1535 | Setsuko Satonaka | Gakuen Toukou Shashin ~Hentai Seiheki no Mezame...~ | female | eroge
1536 | Ayame Saeki | Crime Rhyme 3 | female | eroge
1537 | Suiran Chayamachi | Crime Rhyme 3 | male | eroge
1538 | Hinoki Yatsuka | Crime Rhyme 3 | female | eroge
1539 | Kaede Koume | Akarui Mirai ~Wet And Messy 2nd time~ | female | eroge
1540 | Karin Amami | Crime Rhyme 3 | female | eroge
1541 | Mizuki Tsushima | Crime Rhyme | female | eroge
1542 | Natsume Yanahara | Crime Rhyme 2 | female | eroge
1543 | Shion Shizutani | Akarui Mirai ~Wet And Messy 2nd time~ | female | eroge
1544 | Sumire Nariwa | Akarui Mirai ~Wet And Messy 2nd time~ | female | eroge
1545 | Seri Himeshima | Crime Rhyme 3 | male | eroge
1546 | Haruka | Kouhou Miko ~ Junktsu no Kouiku Shimai ~ | female | eroge
1547 | Hina | Kouhou Miko ~ Junktsu no Kouiku Shimai ~ | female | eroge
1548 | Kuu | Kouhou Miko ~ Junktsu no Kouiku Shimai ~ | female | eroge
1549 | Akito Tsuge | Kyouhaku 2 ~Kizu ni Saku Hana Senketsu no Beni~ | male | eroge
1550 | Ayame Morisaki | Kyouhaku 2 ~Kizu ni Saku Hana Senketsu no Beni~ | female | eroge
1551 | Cris Akehime | Kyouhaku 2 ~Kizu ni Saku Hana Senketsu no Beni~ | female | eroge
1552 | Mayu Akehime | Kyouhaku 2 ~Kizu ni Saku Hana Senketsu no Beni~ | female | eroge
1553 | Miku Akiyama | Kyouhaku ~Owaranai Ashita~ | female | eroge
1554 | Saki Akehime | Kyouhaku 2 ~Kizu ni Saku Hana Senketsu no Beni~ | female | eroge
1555 | Makoto Hisazu | Mahou, Hitotsu Kudasaina. | male | eroge
1556 | Miwa Kuru-Tei-Nu Hisazu | Mahou, Hitotsu Kudasaina. | female | eroge
1557 | Nagiho Takadou | Mahou, Hitotsu Kudasaina. | female | eroge
1558 | Syure | Mahou, Hitotsu Kudasaina. | female | eroge
1559 | Yumaria Torinatoshi | Mahou, Hitotsu Kudasaina. | female | eroge
1560 | Yuuta Sano | Mahou, Hitotsu Kudasaina. | male | eroge
1561 | Akane Niikura | Ryoubo -Maternity Insult- | female | eroge
1562 | Natsu Hayami | Ryoubo -Maternity Insult- | female | eroge
1563 | Satsuki Shikimori | Ryoubo -Maternity Insult- | female | eroge
1564 | Shizuka Hayami | Ryoubo -Maternity Insult- | female | eroge
1565 | Stella Asahina | Ryoubo -Maternity Insult- | female | eroge
1566 | Azusa Maki | Souin ~ Chijoku ni Somaru Torauma ~ | female | eroge
1567 | Maria Toudou | Souin ~ Chijoku ni Somaru Torauma ~ | female | eroge
1568 | Saki Ayase | Souin ~ Chijoku ni Somaru Torauma ~ | female | eroge
1569 | Satomi Mikuriya | Souin ~ Chijoku ni Somaru Torauma ~ | female | eroge
1570 | Shizuka Watarai | Souin ~ Chijoku ni Somaru Torauma ~ | female | eroge
1571 | Tomomi Hinagi | Souin ~ Chijoku ni Somaru Torauma ~ | female | eroge
1572 | Wakana Nagumo | Souin ~ Chijoku ni Somaru Torauma ~ | female | eroge
1573 | Yuna Kousaka | Souin ~ Chijoku ni Somaru Torauma ~ | female | eroge
1574 | Akiha Vermilion | Lunar Princess | female | eroge
1575 | Akiha Tohno | Lunar Princess | female | eroge
1576 | Aoko Aozaki | Lunar Princess | female | eroge
1577 | Arcueid Brunestud | Lunar Princess | female | eroge
1578 | Sion Eltnam Atlasia | Melty Blood Act Cadenza Ver. B | female | video
1579 | Ciel | Lunar Princess | female | eroge
1580 | Hisui | Lunar Princess | female | eroge
1581 | Nrvnqsr Chaos | Lunar Princess | male | eroge
1582 | Kouma Kishima | Lunar Princess | male | eroge
1583 | Kohaku | Lunar Princess | female | eroge
1584 | Len | Ten Nights of the Singing Moon | female | eroge
1585 | Mech-Hisui | Lunar Princess | female | eroge
1586 | Miyako Arima | Lunar Princess | female | eroge
1587 | Nanaya | Lunar Princess | male | eroge
1588 | Neco Arc | Lunar Princess | female | eroge
1589 | Red Arcueid | Lunar Princess | female | eroge
1590 | Satsuki Yumizuka | Lunar Princess | female | eroge
1591 | Shiki Tohno | Lunar Princess | male | eroge
1592 | V Sion | Lunar Princess | female | eroge
1593 | Warakia | Lunar Princess | male | eroge
1594 | Arche | Breed Island | female | eroge
1595 | Misaki | Breed Island | female | eroge
1596 | Risa | Breed Island | female | eroge
1597 | Yui & Mai | Breed Island | female | eroge
1598 | Yuuna | Breed Island | female | eroge
1599 | Akira Ooizumi | Space Trouble | female | eroge
1600 | Cheryl Blossom Hughes | Space Trouble | female | eroge
1601 | Hikari Hayamiya | Space Trouble | female | eroge
1602 | Nukui Nakamura | Space Trouble | female | eroge
1603 | Takano Minamitanaka | Space Trouble | female | eroge
1604 | Haruka Fujisawa | Tonarizuma 2 -Inwaku no Keibou- | female | eroge
1605 | Hiromi Hayakawa | Tonarizuma 2 -Inwaku no Keibou- | female | eroge
1606 | Mika Anjou | Tonarizuma 2 -Inwaku no Keibou- | female | eroge
1607 | Ryouko Kouzu | Tonarizuma 2 -Inwaku no Keibou- | female | eroge
1608 | Chihiro Minami | Hapikuri ~Happy Christmas~ | female | eroge
1609 | Ichigo Yamabe | Hapikuri ~Happy Christmas~ | female | eroge
1610 | Miiko Nekoyashiki | Hapikuri ~Happy Christmas~ | female | eroge
1611 | Nanoka Ishihara | Hapikuri ~Happy Christmas~ | female | eroge
1612 | Sayari Gojou | Hapikuri ~Happy Christmas~ | female | eroge
1613 | Yahari Kansaki | Hapikuri ~Happy Christmas~ | female | eroge
1614 | Mizuka Sugawara | Hapikuri ~Happy Christmas~ | female | eroge
1615 | Alyette Ulzar | Ohzoku | female | eroge
1616 | Erunea | Ohzoku | female | eroge
1617 | Hitoha | Ohzoku | female | eroge
1618 | Kadiru | Ohzoku | male | eroge
1619 | Kazan | Ohzoku | male | eroge
1620 | Musuto | Ohzoku | female | eroge
1621 | Nei | Ohzoku | female | eroge
1622 | Lidia | Ohzoku | female | eroge
1623 | Ronzen | Ohzoku | male | eroge
1624 | Rutimone | Ohzoku | female | eroge
1625 | Serubaian | Ohzoku | male | eroge
1626 | Kennethcuphea | Ohzoku | female | eroge
1627 | Yae | Ohzoku | female | eroge
1628 | Jin | Ohzoku | male | eroge
1629 | Hayami Hitaniki | Hitokata no Ou | male | eroge
1630 | Mizuha | Hitokata no Ou | female | eroge
1631 | Nao Kuroha | Hitokata no Ou | female | eroge
1632 | Satsuki Isuzu | Hitokata no Ou | female | eroge
1633 | Yato | Hitokata no Ou | male | eroge
1634 | Yui | Hitokata no Ou | female | eroge
1635 | Mikoto Tachibana | Akane-Iro ni Somaru Saka | female | eroge
1636 | Ramsus Hasa | Mobile Suit Zeta Gundam | male | anime
1637 | Mitsuki Shiina | Akane-Iro ni Somaru Saka | female | eroge
1638 | Nagomi Shiraishi | Akane-Iro ni Somaru Saka | female | eroge
1639 | Tsukasa Kiryuu | Akane-Iro ni Somaru Saka | female | eroge
1640 | Yuuhi Katagiri | Akane-Iro ni Somaru Saka | female | eroge
1641 | Chris Dierton | Greensvale no Mori no Naka | male | eroge
1642 | Charlotte | Greensvale no Mori no Naka | female | eroge
1643 | Kaen | Greensvale no Mori no Naka | female | eroge
1644 | Merue Yuunagiwaaru Raeshii | Greensvale no Mori no Naka | female | eroge
1645 | Niki Nisaka Niien | Greensvale no Mori no Naka | female | eroge
1646 | Vivian Warufen | Greensvale no Mori no Naka | female | eroge
1647 | Aneusu | Level Justice | female | eroge
1648 | Dr. Herunaito | Level Justice | male | eroge
1649 | Heruo | Level Justice | female | eroge
1650 | Kirissa | Level Justice | female | eroge
1651 | Ayasai Ryouya | Level Justice | female | eroge
1652 | Masaki Chihaya | Level Justice | female | eroge
1653 | Hazuki Karakurenai | Level Justice | female | eroge
1654 | Mika Kumashiro | Level Justice | female | eroge
1655 | Shiashia | Level Justice | female | eroge
1656 | Meiju Wolf-Hagen | Level Justice | female | eroge
1657 | Minase Ebihara | Bra-ban! ~The bonds of melody~ | female | eroge
1658 | Noriko Imamiya | Bra-ban! ~The bonds of melody~ | female | eroge
1659 | Sumi Mikage | Bra-ban! ~The bonds of melody~ | female | eroge
1660 | Tae Nakanoshima | Bra-ban! ~The bonds of melody~ | female | eroge
1661 |  | Bra-ban! ~The bonds of melody~ | female | eroge
1662 | Ayase Hironaka | Welcome home Master | female | eroge
1663 | Hiyoko Itou | Welcome home Master | female | eroge
1664 | Ichiko Harada | Welcome home Master | female | eroge
1665 | Maina Nakatani | Welcome home Master | female | eroge
1666 | Maki Fujimiya | Welcome home Master | female | eroge
1667 | Mei Motohashi | Welcome home Master | female | eroge
1668 | Momiji Hanaya | Welcome home Master | female | eroge
1669 | Ayase Fujisaki | Yakan Shinryou | female | eroge
1670 | Haruka Kisaragi | Yakan Shinryou | female | eroge
1671 | Misao Kubayashi | Yakan Shinryou | female | eroge
1672 | Rina Uesugi | Yakan Shinryou | female | eroge
1673 | Yuuhi Sakurai | Yakan Shinryou | female | eroge
1674 | Akira Nanami | Year of the Sea | female | eroge
1675 | Kokoro Nanami | Year of the Sea | female | eroge
1676 | Kyoka Nanami | Year of the Sea | female | eroge
1677 | Mei Nanami | Year of the Sea | female | eroge
1678 | Ryoko Mizusawa | Year of the Sea | female | eroge
1679 | Siori Nanami | Year of the Sea | female | eroge
1680 | Hajime Kadota | You Were Certainly Here | male | eroge
1681 | Kurumi Tachibana | You Were Certainly Here | female | eroge
1682 | Lime Nagisawa | You Were Certainly Here | female | eroge
1683 | Reiko Masuzawa | You Were Certainly Here | female | eroge
1684 | Saori Hatano | You Were Certainly Here | female | eroge
1685 | Sumire Hatano | You Were Certainly Here | female | eroge
1686 | Touko Hiwatari | You Were Certainly Here | female | eroge
1687 | Hajime Tounomine | Otomen | male | manga
1688 | Ryou Miyakozuka | Otomen | female | manga
1689 | Viridian | Mysterious Joker | female | anime
1690 | Luneth | Final Fantasy III | male | video
1693 | Asami Hisamura | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1694 | Ayano Kahara | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1695 | Haruka Naruyoshi | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1696 | Hatsuko | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1697 | Hokudo Kurei | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | male | eroge
1698 | Joujo Yoruno | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1699 | Kai Hiiragi | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | male | eroge
1700 | Kiara Suzaki | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1701 | Kotsuko | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1702 | Makoto | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1703 | Miko Nasono | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1704 | Mizuna | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1705 | Natsuki | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1706 | Nemi Hiiragi | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1707 | Man in a Black Suit | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | male | eroge
1708 | Ruri Kuzunoha | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1709 | Tomoe | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1710 | Tsukasa Kouzuki | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | male | eroge
1711 | Yuuko Hikami | Shiki Gami ~ Kikyou no Hana ni Himetaru Omoi ~ | female | eroge
1712 | Baku | Izumo 3 | female | eroge
1713 | Benzaiten | Izumo 3 | female | eroge
1714 | Enmaten | Izumo 3 | female | eroge
1715 | Gigeiten | Izumo 3 | female | eroge
1716 | Huyuko Sasayama | Izumo 3 | female | eroge
1717 | Kakeru Kudou | Izumo 3 | male | eroge
1718 | Kayano | Izumo 3 | female | eroge
1719 | Kazuya Nishinami | Izumo 3 | male | eroge
1720 | Kissyoten | Izumo 3 | female | eroge
1721 | Maina Kudou | Izumo 3 | female | eroge
1722 | Marisiten | Izumo 3 | female | eroge
1723 | Mika Himeno | Izumo 3 | female | eroge
1724 | Natsumi Asukai | Izumo 3 | female | eroge
1725 | Shiori Miyamura | Izumo 3 | female | eroge
1726 | Suzuka Azuma | Izumo 3 | female | eroge
1727 | Yato no Kami | Izumo 3 | female | eroge
1728 | Yayoi Azuma | Izumo 3 | female | eroge
1729 | Yukinobu Azuma | Izumo 3 | male | eroge
1730 | Yuuko Kurosaki | Izumo 3 | female | eroge
1731 | Arty Brooklyn | Mahiru ni Odoru Hanzaisha | female | eroge
1732 | Hinomaki | Mahiru ni Odoru Hanzaisha | female | eroge
1733 | Kanami Nakabashi | Mahiru ni Odoru Hanzaisha | female | eroge
1734 | Kyouka | Mahiru ni Odoru Hanzaisha | female | eroge
1735 | Miyako Aoi | Mahiru ni Odoru Hanzaisha | female | eroge
1736 | Rakugyoku | Mahiru ni Odoru Hanzaisha | female | eroge
1737 | Runeria | Mahiru ni Odoru Hanzaisha | female | eroge
1738 | Suzu Okudaira | Mahiru ni Odoru Hanzaisha | female | eroge
1739 | Kirihime Yamakasuga | Mahiru ni Odoru Hanzaisha | female | eroge
1740 | Ester | Princess Slave ~ Mesu eto Ochiyuku Futago no Oujo ~ | female | eroge
1741 | Hitomi Sendou | Triangle Heart | female | eroge
1742 | Izumi Mitsurugi | Triangle Heart | female | eroge
1743 | Tita Ruvens | Princess Slave ~ Mesu eto Ochiyuku Futago no Oujo ~ | female | eroge
1744 | Kotomi Tomita | Ragna ☆ Science | female | eroge
1745 | Rin Nakatsuka | Ragna ☆ Science | female | eroge
1746 | Sachi Hasegawa | Ragna ☆ Science | female | eroge
1747 | Hitachi Shirakuma | Rururu to Sasara no Sensei Oshiete ~ Boku wa Onna no Obocchama ~ | female | eroge
1748 | Kirika Mitsubishi | Rururu to Sasara no Sensei Oshiete ~ Boku wa Onna no Obocchama ~ | female | eroge
1749 | Rururu Daikinzan | Rururu to Sasara no Sensei Oshiete ~ Boku wa Onna no Obocchama ~ | female | eroge
1750 | Sasara Daikinzan | Rururu to Sasara no Sensei Oshiete ~ Boku wa Onna no Obocchama ~ | female | eroge
1751 | Seika Toushibadai | Rururu to Sasara no Sensei Oshiete ~ Boku wa Onna no Obocchama ~ | female | eroge
1752 | Ai Aisaka | Soul resounding/affecting | female | eroge
1753 | Kasumi Akizuki | Soul resounding/affecting | female | eroge
1754 | Kou Aisaka | Soul resounding/affecting | female | eroge
1755 | Machiru Kokonoe | Soul resounding/affecting | female | eroge
1756 | Masaki Kokonoe | Soul resounding/affecting | female | eroge
1757 | Nami Akizumi | Soul resounding/affecting | female | eroge
1758 | Aya Houjuuin | Moe-moe Ryoujoku ~ Idol Ikusei Project ~ | female | eroge
1759 | Sakyou Date | Moe-moe Ryoujoku ~ Idol Ikusei Project ~ | female | eroge
1760 | Sana Chidori | Moe-moe Ryoujoku ~ Idol Ikusei Project ~ | female | eroge
1761 | Shinobu Kobayakawa | Moe-moe Ryoujoku ~ Idol Ikusei Project ~ | female | eroge
1762 | Suzuka Kirimiya | Moe-moe Ryoujoku ~ Idol Ikusei Project ~ | female | eroge
1763 | Buraddo Rain | Suzukuri Dragon ~ I want to get married ~ | male | eroge
1764 | Fuei Ruranjieru Peruton | Suzukuri Dragon ~ I want to get married ~ | female | eroge
1765 | Kuu | Suzukuri Dragon ~ I want to get married ~ | female | eroge
1766 | Maid | Suzukuri Dragon ~ I want to get married ~ | female | eroge
1767 | Ri Rukuru Erubuwaado | Suzukuri Dragon ~ I want to get married ~ | female | eroge
1768 | Ryuberumaito | Suzukuri Dragon ~ I want to get married ~ | male | eroge
1769 | Ryumisuberun | Suzukuri Dragon ~ I want to get married ~ | female | eroge
1770 | Yume Saion | Suzukuri Dragon ~ I want to get married ~ | female | eroge
1771 | Alice Hikuchi | Juurin | female | eroge
1772 | Keiko Kotegawa | Juurin | female | eroge
1773 | Mai Sasaki | Juurin | female | eroge
1774 | Yukari Kotegawa | Juurin | female | eroge
1775 | Hotori Kannagi | Kami-sama no Yado! | female | eroge
1776 | Manami Kurawashi | Kami-sama no Yado! | female | eroge
1777 | Jouko Takahara | Kami-sama no Yado! | female | eroge
1778 | Kamisama Yado | Kami-sama no Yado! | male | eroge
1779 | Kaoru Natsuki | Kami-sama no Yado! | female | eroge
1780 | Miyabi Kashihara | Kami-sama no Yado! | male | eroge
1781 | Akemi Hasegawa | Kami-sama no Yado! | female | eroge
1782 | Shinigami | Kami-sama no Yado! | female | eroge
1783 | Wakana Fujimiya | Kami-sama no Yado! | female | eroge
1784 | Ian Grand | Love is a third as Brown | male | eroge
1785 | Jack | Love is a third as Brown | male | eroge
1786 | Liz Corinth | Love is a third as Brown | female | eroge
1787 | Michelle Katejinahon | Love is a third as Brown | female | eroge
1788 | Lynette Maistone | Love is a third as Brown | female | eroge
1789 | Serra Angelsky | Love is a third as Brown | female | eroge
1790 | Aya Sekiguchi | Momo x Momi | female | eroge
1791 | Eriko Sudou | Momo x Momi | female | eroge
1792 | Jouko Sogabe | Momo x Momi | female | eroge
1793 | Mamaka Sakurai | Momo x Momi | female | eroge
1794 | Risa Suzuki | Momo x Momi | female | eroge
1795 | Hera | Goddess Great War | female | eroge
1796 | Maki Fujisawa | Goddess Great War | female | eroge
1797 | Minayo Doumoto | Goddess Great War | female | eroge
1798 | Miyabi Terakado | Goddess Great War | female | eroge
1799 | Sakyu | Goddess Great War | female | eroge
1800 | Sayu Yanagihara | Goddess Great War | female | eroge
1801 | Uasu | Goddess Great War | female | eroge
1802 | Yuka Chiyotani | Goddess Great War | female | eroge
1803 | Asuka Komatsu | Konnako ga Itara Boku wa Mou...!! | female | eroge
1804 | Ayana Mitsuse | Konnako ga Itara Boku wa Mou...!! | female | eroge
1805 | Maho Kannazuki | Konnako ga Itara Boku wa Mou...!! | female | eroge
1806 | Nagisa Oone | Konnako ga Itara Boku wa Mou...!! | female | eroge
1807 | Saki Shimoyanagi | Konnako ga Itara Boku wa Mou...!! | female | eroge
1808 | Shino Suzuhara | Konnako ga Itara Boku wa Mou...!! | female | eroge
1809 | Souzou Kakiuchi | Konnako ga Itara Boku wa Mou...!! | male | eroge
1810 | Yoshihiro Komatsu | Konnako ga Itara Boku wa Mou...!! | male | eroge
1811 | Eri Nagumo | Wheel Country, Sunflower Girl | female | eroge
1812 | Kyouko Oone | Wheel Country, Sunflower Girl | female | eroge
1813 | Mana | Wheel Country, Sunflower Girl | female | eroge
1814 | Masaomi Houzuki | Wheel Country, Sunflower Girl | male | eroge
1815 | Natsumi Hinata | Wheel Country, Sunflower Girl | female | eroge
1816 | Sachi Mitsuhiro | Wheel Country, Sunflower Girl | female | eroge
1817 | Sepia Uzuki | Wheel Country, Sunflower Girl | male | eroge
1818 | Touka Oone | Wheel Country, Sunflower Girl | female | eroge
1819 | Kagari Hinokami | Defcon One | female | eroge
1820 | Kei Tsuchiya | Defcon One | female | eroge
1821 | Nanami Suiryuuji | Defcon One | female | eroge
1822 | Sora Fuurinji | Defcon One | female | eroge
1823 | Tetsuko Hagarejima | Defcon One | female | eroge
1824 | Eiichi Aizawa | The Devil on the G-string | male | eroge
1825 | Gonzou Asai | The Devil on the G-string | male | eroge
1826 |  | The Devil on the G-string | female | eroge
1827 | Kanon Azai | The Devil on the G-string | female | eroge
1828 | Mizuha Shiratori | The Devil on the G-string | female | eroge
1829 | Tsubaki Miwa | The Devil on the G-string | female | eroge
1830 | Yuki Tokita | The Devil on the G-string | female | eroge
1831 | Mio Kifune | Exe | female | eroge
1832 | Natsuki Kono | Exe | female | eroge
1833 | Touya Fushimi | Exe | male | eroge
1834 | Yuu Nomiya | Exe | female | eroge
1835 | Eclair | Ne~PON? x RaiPON! | female | eroge
1836 | Gimlet | Ne~PON? x RaiPON! | female | eroge
1837 | Hien | Ne~PON? x RaiPON! | female | eroge
1838 | Kanna | Ne~PON? x RaiPON! | female | eroge
1839 | Karin | Ne~PON? x RaiPON! | female | eroge
